Date,Type,User,Tweet,Keywords,Likes,Retweets,Hashtags,Mentions
2023-04-21 21:43:47,Regular tweet,soshirevelshire,RT @AndrewDBailey: The only players in NBA history who match or exceed each of Stephen Curry's career totals for playoff points; playoff as\u2026,0,247,[],['AndrewDBailey']
2023-04-21 21:43:47,Regular tweet,IronghaziStan,@Jett_NBA @ziyanm_ Not the same ppl,0,0,[],['Jett_NBA', 'ziyanm_']
2023-04-21 21:43:47,Regular tweet,Schmuutzde,Officially official   Victor Wembanyama is headed to the NBA draft!https://t.co/FX3cEoxYu7,0,0,[],[]
2023-04-21 21:43:46,Regular tweet,Freshazz_Rainey,If you\u2019re not respected by your peers; can you really be considered the goat? @KingJames @NBA #nba,0,0,['nba'],['KingJames', 'NBA']
2023-04-21 21:43:45,Regular tweet,_rogeli,RT @BleacherReport: Victor Wembanyama has officially declared for the 2023 NBA draft...  Is he a lock to be the No. 1 pick?  https://t.co/\u2026,0,493,[],['BleacherReport']
2023-04-21 21:43:45,Regular tweet,MajorScofield,RT @NBA: Norman Powell (42 PTS) and the Clippers battled; but the scoring barrage from Booker (45 PTS) lifted the Suns to a 2-1 series lead\u2026,0,36,[],['NBA']
2023-04-21 21:43:43,Regular tweet,LemmyLocks,3 FREE PICKS TODAY FOR NBA LETS HAVE A DAY Hawks +5.5 Knicks -1.5 Timberwolves +2.5 LETS GO 3-0 FOR THE FREE PLAYS,0,0,[],[]
2023-04-21 21:43:43,Regular tweet,moneykp35,@DarrenRosengar1 @NBA_NewYork he\u2019s undoubtedly the best player in the series but he\u2019s not the type of superstar player that most ppl pan him out to be. there\u2019s prob no chance he ever leads a team to a championship but he\u2019s as good as it gets as a second option,0,0,[],['DarrenRosengar1', 'NBA_NewYork']
2023-04-21 21:43:42,Regular tweet,MajorScofield,RT @NBA: Deep buckets and big boards.  The Warriors defended home court behind Steph\u2019s 36 PTS and Kevon Looney\u2019s 20 REB and 9 AST.   @Powel\u2026,0,24,[],['NBA']
2023-04-21 21:43:40,Regular tweet,Steve_Ronda,@NBA 3-0 ,0,0,[],['NBA']
2023-04-21 21:43:38,Regular tweet,gonetragic,RT @OvertimeElite: NEXT CHAPTER    Amen &amp; Ausar Thompson have officially declared for the 2023 NBA Draft  https://t.co/f0qsCaniTl,0,15,[],['OvertimeElite']
2023-04-21 21:43:38,Regular tweet,redskinsrock91,RT @TheRealJHair: In deciding game MJ hits 2 clutch jumpers all within 6 seconds. Both shots Bulls were down 1. Never seen a more clutch at\u2026,0,36,[],['TheRealJHair']
2023-04-21 21:43:49,Regular tweet,CinShai,RT @statmuse: Most mid-range buckets this playoffs:  10 \u2014 Kevin Durant 9 \u2014 Devin Booker 9 \u2014 Chris Paul 8 \u2014 Mikal Bridges https://t.co/GbK8v\u2026,0,164,[],['statmuse']
2023-04-21 21:43:45,Regular tweet,OO_Podcast,NHL Opinions of the Week -NHL Playoffs So Far? -Is this Series over? #nhl #playoffs #StanleyCupPlayoffs #sports #youtubechannel #podcast  https://t.co/ltTKcpLMvA https://t.co/KU2HaJGtPZ,0,0,['nhl', 'playoffs', 'StanleyCupPlayoffs', 'sports', 'youtubechannel', 'podcast'],[]
2023-04-21 21:43:42,Regular tweet,Ernoste98,RT @angel_blanco_a: Fenerbah\u00e7e y Partizan jugando ahora; Maccabi jug\u00f3 ayer; M\u00f3naco; Zalgiris; Olympiakos y Barcelona juegan ma\u00f1ana. Y mient\u2026,0,110,[],['angel_blanco_a']
2023-04-21 21:43:42,Regular tweet,MrNam,@jizzlies @seannmg7 @memgrizz @jarenjacksonjr Those are just excuses in the playoffs. There are no alternate universe Larry O\u2019briens\u2026,0,0,[],['jizzlies', 'seannmg7', 'memgrizz', 'jarenjacksonjr']
2023-04-21 21:43:41,Regular tweet,AlbertoSauce,RT @statmuse: Most mid-range buckets this playoffs:  10 \u2014 Kevin Durant 9 \u2014 Devin Booker 9 \u2014 Chris Paul 8 \u2014 Mikal Bridges https://t.co/GbK8v\u2026,0,164,[],['statmuse']
2023-04-21 21:43:41,Regular tweet,atumnsonw,RT @nuggets: Jok puts it on in the playoffs   Game 51 comin\u2019 up  https://t.co/MrPnBBa1aJ,0,66,[],['nuggets']
2023-04-21 21:43:41,Regular tweet,gabriel_rizzuto,RT @CookedByCeltics: Derrick White in the 2022 playoffs 8.5 PPG 3.0 RPG 2.7 APG 0.9 SPG 36/31/82  Derrick White in the 2023 playoffs 25.0 P\u2026,0,172,[],['CookedByCeltics']
2023-04-21 21:43:38,Regular tweet,chrisg7171,@iancmclaren Agree. But I worry about Pastranak in playoffs,0,0,[],['iancmclaren']
2023-04-21 21:43:36,Regular tweet,MccasterQuinton,@LakersNation The team worked so hard to get to the playoffs. This is why that effort in game 2 was so disappointing.  Game 3; at home; must win,0,0,[],['LakersNation']
2023-04-21 21:43:35,Regular tweet,ngko,RT @DevInTheLab: THEYRE EVEN ALLOWING THIS FOOLISHNESS IN THE PLAYOFFS!!!!??? https://t.co/HOYAwOWkbv,0,1382,[],['DevInTheLab']
2023-04-21 21:43:33,Regular tweet,RonaldoUchiwa,J\u2019ai plus d\u2019excuse pour me lever regarder les playoffs,0,0,[],[]
2023-04-21 21:43:29,Regular tweet,joseph_wood64,@PeterTenkrat I don\u2019t want this to be another scenario where we played injured tuukka in the playoffs,0,0,[],['PeterTenkrat']
2023-04-21 21:43:26,Regular tweet,clifton_mcneely,In the Big Apple to see the @nyknicks and @qdotgrimes in Game 3 of the NBA playoffs. https://t.co/Cyr2Dkw3uO,0,0,[],['nyknicks', 'qdotgrimes']
2023-04-21 21:43:17,Regular tweet,AbduForThree,In the playoffs; I'm taking current Kawhi over anybody rn (probably even Giannis tbh). Not a single person will say that about Kyrie https://t.co/QjLgoTKfNb,0,0,[],[]
2023-04-21 21:43:17,Regular tweet,lawn_destroya,RT @krishansonRCF: Devin Booker's rankings in the playoffs so far: Points: 1st (109) Steals: 2nd (8) Blocks: 4th-tied (5) 2PA: 1st (53) 2P%\u2026,0,30,[],['krishansonRCF']
2023-04-21 21:43:39,Regular tweet,eazeee2004,RT @TennisChannel: .@Dutzee snaps Novak Djokovic's streak of 11 straight wins against fellow Serbs! #SrpskaOpen  The World No. 70 takes out\u2026,0,8,['SrpskaOpen'],['TennisChannel', 'Dutzee']
2023-04-21 21:43:14,Regular tweet,Kopp972,Luka Doncic n\u2019est m\u00eame pas aller en PlayIn vous vous rendez compte ? Et on parle de lui comme le Dirk plus fort plus rapide plus bref une fraude Luka Doncic,0,0,[],[]
2023-04-21 21:43:13,Regular tweet,onnie_luka,RT @AMAZlNGNATURE: Gorilla vs. cold water\u00a0 https://t.co/70Pl2DEaxI,0,5269,[],['AMAZlNGNATURE']
2023-04-21 21:43:11,Regular tweet,ChanTheruk,I dunno about all this Luka on the Jazz business,0,0,[],[]
